wikidata_qid,imdb_id,tmdb_type,tmdb_id,trakt_type,trakt_id,plex_type,plex_id,appletv_id,rottentomatoes_id,title,year,director,duration,tomatometer
Q1070160,tt0445990,movie,11652,movie,6726,movie,5d776d0e96b655001fe3df34,umc.cmc.5d6cftcasz6kagb9d58rk4k1,m/invincible,Invincible,2006,"Ericson Core",100,72
Q1070275,tt0116287,movie,10543,movie,5721,movie,5d77683461141d001fb156ca,umc.cmc.63adesmpp1qugs9zmiu0ay1ib,m/1071258-fear,Fear,1996,"James Foley",97,46
Q1070554,tt0243585,movie,10996,movie,6134,movie,5d77683685719b001f3a3e9f,umc.cmc.3428f98jgd2erldt1lnma4a46,m/stuart_little_2,"Stuart Little 2",2002,"Rob Minkoff",77,81
Q1072661,tt0100050,movie,9356,movie,4648,movie,5d776832999c64001ec2ebd9,umc.cmc.5e0bcmgbnrjz1mkrqs4v0v3nb,m/look_whos_talking_too,"Look Who's Talking Too",1990,"Amy Heckerling",77,13
Q1073297,tt0373981,movie,5204,movie,3029,,,umc.cmc.3f07tidhsy02pqdnq2z8rinpg,m/kontroll,Kontroll,2003,"Nimród Antal",106,82
Q1073975,tt1572769,movie,50420,movie,35250,movie,5d77688b1999bc0020dc8b79,umc.cmc.4tz2y517vnzglk85yul7am3qq,m/countdown_to_zero,"Countdown to Zero",2010,"Lucy Walker",92,79
Q1075182,tt1352824,movie,28211,movie,17539,movie,5d776856999c64001ec33988,umc.cmc.3jslz5a28dtfzoflgo8m9dedj,m/10011774-chloe,Chloe,2009,"Atom Egoyan",96,51
Q1075839,tt1024715,movie,13973,movie,8341,movie,5d77683b61141d001fb16515,umc.cmc.7r6tzufs228k9qst4bhev6d6,m/choke,Choke,2008,"Clark Gregg",88,56
Q1075918,tt1379182,movie,38810,movie,25128,movie,5d77686e33f255001e85605f,umc.cmc.2qrmju4jl5f5c2rf68qkql870,m/dogtooth,Dogtooth,2009,"Yorgos Lanthimos",93,93
Q1077315,tt0218817,movie,9989,movie,5215,movie,5d9f34f9d74e67002001fe71,umc.cmc.1tgafxx2wy5rhv0lnztf84jb0,m/antitrust,Antitrust,2001,"Peter Howitt",108,24
Q1084074,tt0132347,movie,9824,movie,5080,movie,5d776d18f617c900201863b0,umc.cmc.v7hodqslryny1ysppgwoy9ad,m/mystery_men,"Mystery Men",1999,"Kinka Usher",116,61
Q1087883,tt1706593,movie,76726,movie,56686,movie,5d7768bb3ab0e7001f509116,umc.cmc.23zf8s6gtsvvnk1js3payrp94,m/chronicle,Chronicle,2012,"Josh Trank",83,85
Q1090108,tt0246464,movie,2185,movie,1522,movie,5d77682b8718ba001e3126e0,umc.cmc.4q89ktwfecf8mxhkc0xim4kln,m/big_trouble_2002,"Big Trouble",2002,"Barry Sonnenfeld",85,48
Q1091172,tt0105046,movie,9609,movie,4885,movie,5d776833eb5d26001f1e0396,umc.cmc.2drs8w1lhj74v1qcf3jo4xox2,m/1040322-of_mice_and_men,"Of Mice and Men",1992,"Gary Sinise",115,97
Q1098140,tt0164052,movie,9383,movie,4672,movie,5d776832eb5d26001f1e008e,umc.cmc.38fdiup7iq70f8j0qt82hn022,m/hollow_man,"Hollow Man",2000,"Paul Verhoeven",108,27
Q1099203,tt0118863,movie,26618,movie,16215,movie,5d9f3562ca3253001ef28897,umc.cmc.yr88g9cz0n4a31lenblk6qbe,m/clay_pigeons,"Clay Pigeons",1998,"David Dobkin",104,61
Q1100445,tt0072274,movie,31656,movie,20296,movie,5d77685f8718ba001e31a08f,,m/thieves_like_us,"Thieves Like Us",1974,"Robert Altman",118,82
Q1102220,tt0163025,movie,331,movie,278,movie,5d7768254de0ee001fcc83aa,umc.cmc.5h9mj147pksg7ieqwoj09zsy2,m/jurassic_park_iii,"Jurassic Park III",2001,"Joe Johnston",92,49
Q1105359,tt0094889,movie,7520,movie,3943,movie,5d7768316f4521001ea9b5a5,umc.cmc.3aylgeb8l4mz5zpj9rb2m661i,m/cocktail,Cocktail,1988,"Roger Donaldson",99,7
Q1111969,tt0257756,movie,11560,movie,6640,movie,5d7768377228e5001f1ded61,umc.cmc.1mv2tyk8cc9qrfb1pvwcytf3k,m/high_crimes,"High Crimes",2002,"Carl Franklin",110,31
Q1111970,tt0862846,movie,13090,movie,7645,movie,5d7768392ec6b5001f6bc957,umc.cmc.5st81t1fmzaidotcey9b7simx,m/sunshine_cleaning,"Sunshine Cleaning",2008,"Christine Jeffs",91,74
Q1116772,tt0231775,movie,16300,movie,10025,movie,5d77683f961905001eb95da9,umc.cmc.159zfhtkismzz6dvtzl9gl9mn,m/1104813-down_to_earth,"Down to Earth",2001,,87,20
Q1117613,tt1084950,movie,14976,movie,9071,movie,5d9f351fca3253001ef27f21,umc.cmc.1yzqh3cqb681zufb495p6kzzr,m/rachel_getting_married,"Rachel Getting Married",2008,"Jonathan Demme",114,84
Q1119322,tt1587707,movie,39452,movie,25646,movie,5d7768703ab0e7001f5011da,umc.cmc.5wok7qphgfcurxfj1ldpvhyua,m/exit_through_the_gift_shop,"Exit Through the Gift Shop",2010,Banksy,87,96
Q1122281,tt0085794,movie,262,movie,220,movie,5d77682485719b001f3a0425,umc.cmc.5gc835e88e04x65x4lxroy2zj,m/1011623-king_of_comedy,"The King of Comedy",1982,"Martin Scorsese",109,89
Q1122688,tt0119925,movie,9922,movie,5156,movie,5d7768338718ba001e3141d5,umc.cmc.1x2d7gwooz6is10l5hmwtz2th,m/postman,"The Postman",1997,"Kevin Costner",177,8
Q1122971,tt0080120,movie,11474,movie,6560,movie,5d776837103a2d001f568275,umc.cmc.6uw4dtwndqk43z42hnfmasrrg,m/1023205-warriors,"The Warriors",1979,"Walter Hill",93,87
Q1123006,tt0094074,movie,11411,movie,6506,movie,5d7768368a7581001f12d911,umc.cmc.1nipv2bc4kmb9s5n8ujnys9gh,m/superman_iv_the_quest_for_peace,"Superman IV: The Quest for Peace",1987,"Sidney J. Furie",86,11
Q1123463,tt0120744,movie,9313,movie,4611,movie,5d77683285719b001f3a3212,umc.cmc.2ppxj1zsrfh7vkftcend5ge8s,m/1082400-man_in_the_iron_mask,"The Man in the Iron Mask",1998,"Randall Wallace",133,32
Q1123479,tt0481369,movie,3594,movie,2301,movie,5d77682c4de0ee001fcc9c49,umc.cmc.k03ucjuwxtcrpr0i8wkt9h46,m/the_number_23,"The Number 23",2007,"Joel Schumacher",98,8
Q1124080,tt0382077,movie,11096,movie,6231,movie,5d7768367e9a3c0020c6cfc0,umc.cmc.5xbjcqdi360kvam66npqvvu9p,m/1141193-hide_and_seek,"Hide and Seek",2005,"John Polson",101,13
Q1124875,tt0285742,movie,1365,movie,904,movie,5d7768296f4521001ea99956,umc.cmc.6cb1dp4jt9yb0v26ihgljsgxh,m/monsters_ball,"Monster's Ball",2001,"Marc Forster",111,85
Q1125253,tt0325703,movie,1996,movie,1357,movie,5d77682a3c3c2a001fbcbe05,umc.cmc.173p4z1aisntdgksw5pyovoaf,m/lara_croft_tomb_raider_the_cradle_of_life,"Lara Croft: Tomb Raider – The Cradle of Life",2003,"Jan de Bont",113,24
Q1125262,tt0082694,movie,8810,movie,4314,,,umc.cmc.6eaxo321g6k6dqcgyg00jmrfn,m/mad_max_2_the_road_warrior,"Mad Max 2",1981,"George Miller",95,94
Q1125282,tt0125664,movie,1850,movie,1230,movie,5d776d1623d5a3001f5202e0,umc.cmc.6b2wd2nl1qqjk5y96btoleope,m/1093579-man_on_the_moon,"Man on the Moon",1999,"Miloš Forman",114,63
Q1125384,tt0311113,movie,8619,movie,4248,movie,5d7768327e9a3c0020c6c10f,umc.cmc.2nmvx85jvka8bkq435m65obfz,m/master_and_commander_the_far_side_of_the_world,"Master and Commander: The Far Side of the World",2003,"Peter Weir",133,85
Q1125442,tt0106226,movie,10436,movie,5628,movie,5d776835151a60001f24dc0a,umc.cmc.755ea918uazqpgfqj7t8n1ed5,m/age_of_innocence,"The Age of Innocence",1993,"Martin Scorsese",140,84
Q1125451,tt0102494,movie,468,movie,370,movie,5d77682685719b001f3a0a69,umc.cmc.1l2mq35y11y7yni7dcb9jnqmp,m/my_own_private_idaho,"My Own Private Idaho",1991,"Gus Van Sant",102,79
Q1127281,tt0118929,movie,2666,movie,1797,movie,5d776d17fb0d55001f5973e0,umc.cmc.p6nniounug6r9t45gu4210pj,m/dark_city,"Dark City",1998,"Alex Proyas",100,76
Q1127709,tt0108399,movie,319,movie,270,movie,5d776825151a60001f24a5d9,umc.cmc.3vh47uqbjaogzof2erqy1w27r,m/true_romance,"True Romance",1993,"Tony Scott",120,93
Q1128499,tt0433362,movie,19901,movie,12219,movie,5d77684485719b001f3a69ba,umc.cmc.1i5408ohpxnjl7mik65zn5frl,m/daybreakers,Daybreakers,2009,,94,69
Q1128745,tt0480687,movie,48988,movie,34041,movie,5d77688833f255001e858e71,umc.cmc.4k6ujz7e07kn649rap7yrc9j,m/hall_pass,"Hall Pass",2011,,105,33
Q1128750,tt1263670,movie,25196,movie,15221,movie,5d77684f5af944001f1fec54,umc.cmc.1tmlb0zpspaepjdplxgz096xs,m/crazy_heart,"Crazy Heart",2009,"Scott Cooper",112,90
Q1128756,tt0978762,movie,24238,movie,14573,movie,5d77684d85719b001f3a7dcf,umc.cmc.2q9pep4o8z3ydetwl1k52qxwu,m/1209767-mary_and_max,"Mary and Max",2009,"Adam Elliot",90,95
Q1128867,tt1045772,movie,8952,movie,4424,movie,5d9f34f6dfd128002089f81f,umc.cmc.1klxkvlpmyhkr5rbn0ok2bbyc,m/i_love_you_phillip_morris,"I Love You Phillip Morris",2009,,102,71
Q1129069,tt0113481,movie,9886,movie,5123,movie,5d9f34f94441b1001fa0d465,umc.cmc.1nns8dw70ofcaoo7ydx0q21hp,m/johnny_mnemonic,"Johnny Mnemonic",1995,"Robert Longo",92,19
Q1129080,tt1524137,movie,77866,movie,57594,movie,5d7768bd374a5b001feced5e,umc.cmc.5xg6cnpslgosmvanlp1y2e058,m/contraband_2012,Contraband,2012,"Baltasar Kormákur",109,51
Q1129186,tt0421082,movie,5708,movie,3228,movie,5d776d0223d5a3001f51f6a9,umc.cmc.6tfjem8fc8dox2fsbvofnee6r,m/control,Control,2007,"Anton Corbijn",122,88
Q1129227,tt0276751,movie,245,movie,203,movie,5d7768242ec6b5001f6ba130,umc.cmc.3gem0qakjpyuxutj6sobh3z39,m/about_a_boy,"About a Boy",2002,,101,93
Q1129313,tt0465580,movie,13455,movie,7921,movie,5d776cfaad5437001f7c9e30,umc.cmc.1ehtnkv7cq86jekmsli4l18dv,m/10010066-push,Push,2009,"Paul McGuigan",107,23
Q1129449,tt0435623,movie,15624,movie,9518,movie,5d77683d880197001ec9543b,umc.cmc.307qjwuzizl9n8u17309j0w7z,m/conversations_with_other_women,"Conversations with Other Women",2005,"Hans Canosa",84,74
Q1129534,tt0477051,movie,9757,movie,5019,movie,5d9f34f868e4c8001fb5ddd2,umc.cmc.1xqgghs6nig9aqodq9k4450kb,m/norbit,Norbit,2007,"Brian Robbins",102,9
Q1130084,tt0054997,movie,990,movie,820,movie,5d776828961905001eb919df,umc.cmc.3gh7vfj84fkhu0rfwrxqq0a1j,m/hustler,"The Hustler",1961,"Robert Rossen",134,96
Q1130310,tt1189073,movie,63311,movie,45566,movie,5d7768a4ebdf2200209c4aa9,umc.cmc.5qogn4m97tg3v4777k1hr6y2h,m/the_skin_i_live_in,"The Skin I Live In",2011,"Pedro Almodóvar",121,81
Q1130395,tt0091251,movie,25237,movie,15248,movie,5d776d10594b2b001e70059c,,m/1036052-come_and_see,"Come and See",1985,"Elem Klimov",146,97
Q1130799,tt0458254,tv,4385,show,4361,show,5d9c081d2192ba001f307ea3,umc.cmc.3k1kkmfgd34hfnk8mc6p1uj01,tv/colbert-report,"The Colbert Report",,"Jim Hoskinson",30,
Q1131380,tt0116683,movie,10539,movie,5717,movie,5d7768358718ba001e3149a6,umc.cmc.3jmp7xnt3ndbopxe8rxnjih6f,m/james_and_the_giant_peach,"James and the Giant Peach",1996,"Henry Selick",79,91
Q1132978,tt1372686,movie,101173,movie,72651,movie,5d77690a594b2b001e69b749,umc.cmc.6t3kaqgq8q1zdac7l62fcroo,m/coriolanus_2010,Coriolanus,2011,"Ralph Fiennes",123,92
Q1133132,tt0385002,movie,8923,movie,4400,movie,5d7768324de0ee001fccac76,,m/green_street_hooligans,"Green Street",2005,"Lexi Alexander",109,47
Q1133277,tt0107507,movie,10440,movie,5632,movie,5d9f34fad5fd3f001ee14c63,umc.cmc.4siu55l3cf0d8lt1moln9aj12,m/manhattan_murder_mystery,"Manhattan Murder Mystery",1993,"Woody Allen",103,94
Q1133316,tt0120888,movie,11003,movie,6141,movie,5d9f34fcd74e670020020248,umc.cmc.1n1npwu1f2iqcd03pg9ovt2s1,m/wedding_singer,"The Wedding Singer",1998,"Frank Coraci",91,69
Q1133772,tt0374900,movie,8193,movie,4063,movie,5d776831f54112001f5bcf99,umc.cmc.5grtztomcjab13b37ts52yme4,m/napoleon_dynamite,"Napoleon Dynamite",2004,"Jared Hess",82,72
Q1134271,tt0253867,movie,11812,movie,6836,movie,5d7768372ec6b5001f6bc45f,umc.cmc.2wbpl8if4664xj645k5saov2y,m/sweetest_thing,"The Sweetest Thing",2002,"Roger Kumble",88,26
Q1134678,tt0090633,movie,4978,movie,2910,movie,5d77682e961905001eb92c0b,umc.cmc.5q63fr278ytnrzfn6clm076x0,m/american_tail,"An American Tail",1986,"Don Bluth",80,71
Q1137236,tt1616195,movie,88794,movie,66426,movie,5d9f35da9dd5f4001e845de6,umc.cmc.24r2fikl3lnz5y11b3211y6a9,m/j_edgar,"J. Edgar",2011,"Clint Eastwood",137,43
Q1137310,tt1028528,movie,1991,movie,1352,movie,5d77682a3c3c2a001fbcbdf5,umc.cmc.652ktfukg8ddhphq941avc3ch,m/death_proof,"Death Proof",2007,"Quentin Tarantino",109,65
Q1137372,tt0113101,movie,5,movie,3,movie,5d7768246f4521001ea988b2,umc.cmc.569qp947wfa9t3yqvf54vp8wi,m/four_rooms,"Four Rooms",1995,,94,14
Q1137587,tt0237123,tv,2719,show,2701,show,5d9c08762192ba001f311ef8,,,Coupling,,,30,
Q1137856,tt0120185,movie,6116,movie,3491,movie,5d776830961905001eb92f2c,,m/spice_world,"Spice World",1997,"Bob Spiers",92,34
Q1137899,tt1201167,movie,20829,movie,12781,movie,5d776846103a2d001f56bb72,umc.cmc.1ktu0mrzbn112mc5076hml865,m/funny_people,"Funny People",2009,"Judd Apatow",146,69
Q1138011,tt0427969,movie,1249,movie,865,movie,5d776828151a60001f24b082,umc.cmc.7gc2afxgshtk5k4ee91mudvmt,m/hollywoodland,Hollywoodland,2006,"Allen Coulter",126,68
Q1138382,tt0033717,movie,27725,movie,17116,movie,5d776855103a2d001f56df0b,umc.cmc.3ah32fql70fo9u7hrt6bbczdb,m/high_sierra,"High Sierra",1941,"Raoul Walsh",100,90
Q1138620,tt0493430,movie,12094,movie,7012,movie,5d776838f54112001f5bdc7a,umc.cmc.4ei4j5h0zcfaqhh70p4e3x1xr,m/jackass_number_2,"Jackass Number Two",2006,"Jeff Tremaine",95,64
Q1138876,tt0385267,movie,1901,movie,1275,movie,5d77682a6f4521001ea99b41,umc.cmc.3vlewtt1bknp5dpw5fldj1ib0,m/in_good_company,"In Good Company",2004,,106,83
Q1139266,tt1758570,movie,59197,movie,42415,movie,5d77689e1999bc0020dcb430,umc.cmc.4c8q1jzofeutdvl9224g35osi,m/attack_los_angeles,"Battle of Los Angeles",2011,"Mark Atkins",92,
Q1139284,tt0842929,movie,1990,movie,1351,movie,5d77682a3c3c2a001fbcbe07,umc.cmc.526d3gk65hsq1sykpdjvwyh46,m/paranoid_park,"Paranoid Park",2007,"Gus Van Sant",85,77
Q1139794,tt0405422,movie,6957,movie,3778,movie,5d7768313c3c2a001fbcd1cf,umc.cmc.1inry22gikq3vd3ul2z93ub0t,m/40_year_old_virgin,"The 40-Year-Old Virgin",2005,"Judd Apatow",116,85
Q1139801,tt1279935,movie,35056,movie,22351,movie,5d7768650ab244002006cebf,umc.cmc.379pfnahbwnfwyfzsyuk16ila,m/date_night,"Date Night",2010,"Shawn Levy",87,66
Q1140085,tt0112740,movie,8963,movie,4430,movie,5d776832151a60001f24d1f5,umc.cmc.6ccy0c14rvows9h42yb1o5qk2,m/crimson_tide,"Crimson Tide",1995,"Tony Scott",111,88
Q1140439,tt0181536,movie,711,movie,583,movie,5d7768287e9a3c0020c6ad23,umc.cmc.4ro6byu1k4vf4fxetuubqrdnq,m/finding_forrester,"Finding Forrester",2000,"Gus Van Sant",136,74
Q1140578,tt0105665,movie,1923,movie,1297,movie,5d77682a6f4521001ea99b42,umc.cmc.2ifyd4lrkxm0hnwwboh8fo1x9,m/twin-peaks-fire-walk-with-me,"Twin Peaks: Fire Walk with Me",1992,"David Lynch",135,64
Q1140605,tt0250687,movie,9896,movie,5130,movie,5d7768336f4521001ea9bcab,umc.cmc.36pkg3bps77p4ii6ci81aq1ge,m/rat_race,"Rat Race",2001,"Jerry Zucker",107,44
Q1140906,tt1595656,movie,60281,movie,43131,movie,5d77689f374a5b001fecb23b,umc.cmc.6r8opi7vp5rv7eu14bjitrpwb,m/to_the_wonder,"To the Wonder",2012,"Terrence Malick",112,47
Q1140935,tt0256380,movie,9889,movie,5124,movie,5d7768336f4521001ea9bcaf,umc.cmc.nfkaxjbspdw7ngmskejylti9,m/shallow_hal,"Shallow Hal",2001,,108,49
Q1141111,tt0204946,movie,1588,movie,1043,movie,5d9f34eb6fc551001ef7f027,umc.cmc.37106u48oi0waivheac60vjmo,m/bring_it_on,"Bring It On",2000,"Peyton Reed",98,64
Q1141116,tt0292506,movie,1647,movie,1092,movie,5d776829880197001ec91383,umc.cmc.5xh0oejjhigcyssop8w8pilcp,m/recruit,"The Recruit",2003,"Roger Donaldson",115,43
Q1141420,tt0132477,movie,13466,movie,7929,movie,5d9f3504e4fc29001eb65755,umc.cmc.4cb8q2937e379kvres3hwd9sx,m/october_sky,"October Sky",1999,"Joe Johnston",103,91
Q1141457,tt0251160,movie,8470,movie,4222,movie,5d9f34f6d5fd3f001ee147a4,umc.cmc.4e1ej8eqb7tkfhvgbkr5ct8xx,m/john_q,"John Q",2002,"Nick Cassavetes",112,23
Q1141648,tt0159382,movie,12706,movie,7453,movie,5d776839103a2d001f5689de,umc.cmc.5bjw7ehzn9dflk7ys0m64bv5i,m/croupier,Croupier,1998,"Mike Hodges",94,95
Q1141706,tt0119874,movie,6623,movie,3708,movie,5d776830961905001eb930fe,umc.cmc.q4ko68p6u6vlz189o8md630x,m/1079516-peacemaker,"The Peacemaker",1997,"Mimi Leder",118,43
Q1141746,tt0122933,movie,9535,movie,4813,movie,5d7768338a7581001f12d1ce,umc.cmc.66b4h8eftr3088zasn325xaul,m/analyze_this,"Analyze This",1999,"Harold Ramis",99,69
Q1141877,tt0146984,movie,4958,movie,2891,movie,5d9f34f2adeb7a0021ce0197,umc.cmc.18f1fqz8ynq3740pb0p0fd0g7,m/legend_of_bagger_vance,"The Legend of Bagger Vance",2000,"Robert Redford",126,43
Q1141912,tt0328538,movie,11023,movie,6160,movie,5d77683685719b001f3a3e9e,umc.cmc.4dzgktbvvcvrtyzkt0g19qu42,m/thirteen,Thirteen,2003,"Catherine Hardwicke",100,81
Q1142051,tt0116253,movie,2320,movie,1637,movie,5d77682b61141d001fb13e56,umc.cmc.2ucaaa8jt04lob9pz9mzlg2y6,m/executive_decision,"Executive Decision",1996,"Stuart Baird",127,65
Q1142799,tt0252444,movie,9555,movie,4833,movie,5d776833f59e580021898855,umc.cmc.1hz4ygmcg06o3hjusgccmk5sp,m/rabbitproof_fence,"Rabbit-Proof Fence",2002,"Phillip Noyce",94,88
Q1143287,tt0268690,movie,17734,movie,10856,movie,5d776841961905001eb96508,umc.cmc.z7zt842id347wsnyjnkc8xm0,m/thirteen_conversations_about_one_thing,"Thirteen Conversations About One Thing",2001,"Jill Sprecher",104,83
Q1144479,tt0403702,movie,22327,movie,13598,movie,5d776849999c64001ec32a61,umc.cmc.3b52riuzh4xl14x16hg17v4qs,m/youth_in_revolt,"Youth in Revolt",2009,"Miguel Arteta",90,66
Q1144983,tt1313092,movie,44629,movie,30313,movie,5d77687e6f4521001eaa96a0,umc.cmc.4wyg9z9wjzvyelt8mc1n24i0q,m/animal_kingdom,"Animal Kingdom",2010,"David Michôd",113,95
Q1145275,tt0245562,movie,12100,movie,7018,movie,5d7768376f4521001ea9c9b0,umc.cmc.3l98uomgf2t6okl67nis4lvwl,m/windtalkers,Windtalkers,2002,"John Woo",134,33
Q1145732,tt0117665,movie,819,movie,662,movie,5d7768273c3c2a001fbcb520,umc.cmc.4u7gkh6wgkdz9ig9wv2b0eyan,m/1073595-sleepers,Sleepers,1996,"Barry Levinson",150,73
Q1145848,tt0277371,movie,11397,movie,6493,movie,5d7768378a7581001f12d914,umc.cmc.65v3l656y6s2qfile7adqsa2k,m/not_another_teen_movie,"Not Another Teen Movie",2001,"Joel Gallen",89,29
Q1146194,tt0105793,movie,8872,movie,4356,movie,5d9f34f69dd5f4001e84272d,umc.cmc.3zt9q8owlo9qm3ycl709za4tc,m/waynes_world,"Wayne's World",1992,"Penelope Spheeris",90,78
Q1146296,tt0191397,movie,10393,movie,5587,movie,5d9f34faca3253001ef27660,umc.cmc.w97kw263gan15n7av8bw0nol,m/replacements,"The Replacements",2000,"Howard Deutch",118,41
Q1146552,tt0102685,movie,1089,movie,841,movie,5d7768283c3c2a001fbcb8b7,umc.cmc.xmw67i1eh8yv86pkhougfr33,m/point_break,"Point Break",1991,"Kathryn Bigelow",122,69
Q1147689,tt1601913,movie,75174,movie,55411,movie,5d7768b8594b2b001e693c52,umc.cmc.1mc32dtixt9m2bu04ln5fwrk1,m/the_grey_2012,"The Grey",2011,"Joe Carnahan",117,79
Q1150713,tt0162677,movie,10279,movie,5486,movie,5d9f34fae4fc29001eb64f4e,umc.cmc.3llijo774iexk6wzavl2ii6hh,m/summer_of_sam,"Summer of Sam",1999,"Spike Lee",136,51
Q1151814,tt0169858,movie,18491,movie,11325,movie,5d9f352a4441b1001fa0e33a,umc.cmc.i066i1ldfm30rlozk8yl5w4i,m/neon_genesis_evangelion_the_end_of_evangelion,"The End of Evangelion",1997,,87,
Q1151947,tt0362270,movie,421,movie,333,movie,5d776825961905001eb90ccf,umc.cmc.3bode03huyxwhz560loblc5ka,m/life_aquatic,"The Life Aquatic with Steve Zissou",2004,"Wes Anderson",119,56
Q1153505,tt1226271,movie,21641,movie,13248,movie,5d7768476f4521001ea9fc5f,umc.cmc.5bup2ugnlrb47lll7ef4wx8mw,m/damned_united,"The Damned United",2009,"Tom Hooper",98,92
Q1156078,tt0468489,movie,7859,movie,3964,movie,5d9f34f56fc551001ef7f6a2,umc.cmc.179ssakeuv55dpj452yme5fd1,m/half_nelson,"Half Nelson",2006,"Ryan Fleck",106,91
Q1156089,tt1596346,movie,43959,movie,29704,movie,5d77687ceb5d26001f1ed87c,umc.cmc.7ce3w2aqem75egkk2z379j5ut,m/soul_surfer,"Soul Surfer",2011,"Sean McNamara",106,45
Q1156495,tt1183923,movie,31007,movie,19765,movie,5d9f356adfd12800208a130b,umc.cmc.uo1u0i6u4s65xc3z0vxe0iy6,m/welcome_to_the_rileys,"Welcome to the Rileys",2010,"Jake Scott",110,54
Q1156648,tt0390022,movie,13416,movie,7894,movie,5d9f35039dd5f4001e8434f5,umc.cmc.15tldvi8xc1nz2axicc4oqq7s,m/friday_night_lights,"Friday Night Lights",2004,"Peter Berg",113,82
Q1156746,tt1299368,tv,17611,show,17533,show,5d9c081e705e7a001e6d342d,,,Southland,,,42,
Q1159199,tt0480242,movie,7211,movie,3835,movie,5d77683154c0f0001f302f6e,umc.cmc.41b8unco7aj0n2jpsqipzw6n7,m/dan_in_real_life,"Dan in Real Life",2007,"Peter Hedges",99,65
Q1160005,tt0115685,movie,11000,movie,6138,movie,5d9f34fcdfd128002089fb12,umc.cmc.5iqf00moqu7q6dum83qr8x896,m/birdcage,"The Birdcage",1996,"Mike Nichols",114,81
Q1163081,tt0113845,movie,11517,movie,6599,movie,5d7768363c3c2a001fbce95e,umc.cmc.5v0ptzo2ddtmkdw05o9d0aj6u,m/money_train,"Money Train",1995,"Joseph Ruben",106,22
Q1163628,tt0067800,movie,994,movie,824,movie,5d776828961905001eb919de,,m/straw_dogs,"Straw Dogs",1971,"Sam Peckinpah",,83
Q1164740,tt1440728,movie,27579,movie,16983,movie,5d7768557228e5001f1e26c3,umc.cmc.48y29hte6kticx5m8rfbbqg6f,m/the_american,"The American",2010,"Anton Corbijn",99,66
Q1164753,tt1092026,movie,39513,movie,25703,movie,5d77687051dd69001fe0c381,umc.cmc.6z4mawf425jlyizi0fl5bdxo7,m/paul,Paul,2011,"Greg Mottola",99,70
Q1164779,tt1234548,movie,10313,movie,5516,movie,5d7768358a7581001f12d5b2,umc.cmc.43v5fy6o7wx6mv96altg70dpc,m/men_who_stare_at_goats,"The Men Who Stare at Goats",2009,"Grant Heslov",93,51
Q1164940,tt0935075,movie,27585,movie,16988,movie,5d776854594b2b001e688c05,umc.cmc.2788ruvtzf78jz5wtrphk1i8o,m/rabbit_hole,"Rabbit Hole",2010,"John Cameron Mitchell",91,87
Q1165050,tt1077258,movie,1992,movie,1353,movie,5d776d01fb0d55001f594894,umc.cmc.1eckfxayw27vp32jlmc6smbct,m/planet_terror,"Planet Terror",2007,"Robert Rodriguez",105,76
Q1165090,tt1216487,movie,24253,movie,14582,movie,5d77684d85719b001f3a7dd4,umc.cmc.11ghqsuiobx83axccxml741er,m/girl_who_played_with_fire,"The Girl Who Played with Fire",2009,"Daniel Alfredson",129,69
Q1165208,tt1103153,movie,37821,movie,24298,movie,5d77686c0ab244002006d921,umc.cmc.1nzhb7gfpv4bajtsnm1xwq7x1,m/killers_2010,Killers,2010,"Robert Luketic",100,10
Q1165314,tt0467197,movie,13051,movie,7608,movie,5d776839f59e5800218992b3,umc.cmc.fp3k20uo8je1f25hzf0hawt,m/max_payne,"Max Payne",2008,"John Moore",100,16
Q1165516,tt1135487,movie,16558,movie,10188,movie,5d77683f103a2d001f56a24a,umc.cmc.6brt508e1h06dmk1a5bkfs38f,m/duplicity_2009,Duplicity,2009,"Tony Gilroy",125,65
Q1166150,tt0279331,movie,4911,movie,2850,movie,5d77682e8718ba001e31340e,umc.cmc.lvuhipt40rt56c39eeg3lf47,m/dark_blue,"Dark Blue",2002,"Ron Shelton",118,59
Q1166244,tt0382628,movie,9009,movie,4467,movie,5d776cc1ad5437001f7c841f,umc.cmc.29a88rwu67lxg8m2vd89ijptb,m/dark_water,"Dark Water",2005,"Walter Salles",105,47
Q1166264,tt0099365,movie,9556,movie,4834,movie,5d7768335af944001f1f9534,umc.cmc.zc3uj6y21xppxg8khpnx0by7,m/darkman,Darkman,1990,"Sam Raimi",95,83
Q1167735,tt0398712,movie,8978,movie,4444,movie,5d776832f54112001f5bd214,umc.cmc.5s1ojkc9mtwks0viby5judubg,m/assault_on_precinct_13,"Assault on Precinct 13",2005,"Jean-François Richet",109,60
Q1170071,tt0117331,movie,9826,movie,5082,movie,5d776833961905001eb938af,umc.cmc.2ptx7uub1p6f9b7g8ctbnhh0u,m/1072083-phantom,"The Phantom",1996,"Simon Wincer",96,43
Q1170710,tt0237572,movie,5955,movie,3403,movie,5d9f34f34441b1001fa0d0c0,umc.cmc.23rhf8og4w1bltffumakjpp1x,m/1104203-pledge,"The Pledge",2001,"Sean Penn",119,78
Q1171320,tt0388980,movie,15487,movie,9415,movie,5d77683ef59e580021899a24,umc.cmc.6qifvbekmtejqqf0jlxk80l3j,m/greatest_game_ever_played,"The Greatest Game Ever Played",2005,"Bill Paxton",120,63
